u,v,key,name,highway,length,speed_kph,travel_time,geometry,travel_time_min
6315501461,42043310,0,Verschuurstraat,residential,155.74202465698679,30.0,18.689042958838414,"LINESTRING (5.9891284 50.8967642, 5.9879291 50.8960559, 5.9877769 50.8959712, 5.9877276 50.8959464, 5.98766 50.89586, 5.98765 50.89576)",0.31148404931397355
6316498519,42060642,0,Hei-Grindelweg,residential,38.918319517677986,30.0,4.670198342121358,"LINESTRING (5.9739266 50.9134737, 5.973391 50.9133817)",0.07783663903535597
6316498538,8329781617,0,Heideveldweg,unclassified,68.4176655981749,50.0,4.926071923068593,"LINESTRING (5.9757865 50.9138712, 5.9748767 50.9140938)",0.0821011987178099
6316498538,42061133,0,Heideveldweg,unclassified,43.12255435403209,50.0,3.1048239134903106,"LINESTRING (5.9757865 50.9138712, 5.9760071 50.9138216, 5.976373 50.9137549)",0.05174706522483851
6343120119,42034798,0,Pater Beatusstraat,residential,136.12412258657122,30.0,16.334894710388546,"LINESTRING (5.9706063 50.888159, 5.9698213 50.8886122, 5.9696998 50.8886912, 5.9692292 50.8890198)",0.27224824517314244
6345890891,41967076,0,Heliumstraat,unclassified,250.59934600633176,50.0,18.043152912455888,"LINESTRING (6.0118515 50.8421911, 6.0117911 50.8423396, 6.0116685 50.842642, 6.01156 50.8428981, 6.0114803 50.8430491, 6.011402 50.8431777, 6.0112949 50.8433147, 6.0111733 50.8434604, 6.0110445 50.843595, 6.0109106 50.8437126, 6.0107814 50.8438171, 6.0106394 50.8439276, 6.0105404 50.8439922, 6.0104748 50.8440369, 6.0103711 50.8440939, 6.0103018 50.8441327, 6.0102588 50.8441557)",0.30071921520759815
6345890891,41963998,0,Heliumstraat,unclassified,29.609028497621974,50.0,2.131850051828782,"LINESTRING (6.0118515 50.8421911, 6.011854 50.8420989, 6.0118812 50.8419743, 6.0118931 50.8419266)",0.03553083419714637
6351001947,42007766,0,Welterweg,unclassified,533.7599709494548,30.0,64.05119651393458,"LINESTRING (5.9590753 50.8710455, 5.9603342 50.8699594, 5.9604148 50.8698935, 5.9605073 50.8698133, 5.9605986 50.8697361, 5.9606628 50.8696767, 5.9608335 50.8695229, 5.9608783 50.8694886, 5.9609104 50.8694675, 5.960958 50.8694422, 5.9609953 50.8694285, 5.9610679 50.8694116, 5.9611306 50.8694083, 5.9611981 50.8694118, 5.9612551 50.8694226, 5.9613235 50.8694473, 5.9613903 50.8694789, 5.9622668 50.8698935, 5.9623235 50.8699184, 5.9623747 50.8699497, 5.9624139 50.8699797, 5.9624346 50.8700071, 5.9624516 50.8700265, 5.9624629 50.8700506, 5.9624633 50.8700762, 5.9624573 50.8701026, 5.9624469 50.8701309, 5.96243 50.87016, 5.9624007 50.8701967, 5.9623653 50.8702303, 5.9623007 50.870286, 5.962212 50.8703607, 5.9617852 50.8707181, 5.9614131 50.871033, 5.9612829 50.8711402, 5.961218 50.871202, 5.9611853 50.8712437, 5.9611498 50.8713133, 5.9611568 50.8713961)",1.0675199418989096
6375525730,42027028,0,,secondary,11.612694137097254,50.0,0.8361139778710023,"LINESTRING (5.9634224 50.8830553, 5.9634401 50.8830317, 5.9634654 50.883011, 5.963497 50.8829942, 5.9635336 50.882982)",0.013935232964516705
6375525730,11070200717,0,Nieuw-Eyckholt,secondary,237.2233923743052,50.0,17.080084250949977,"LINESTRING (5.9634224 50.8830553, 5.9633355 50.8829928, 5.9633009 50.8829689, 5.962803 50.8826245, 5.961857 50.8819858, 5.9613381 50.8816338, 5.9612655 50.8815833, 5.9611286 50.8814879)",0.2846680708491663
6459017916,1931974359,0,Stationstraat,residential,36.63366488990285,50.0,2.637623872073006,"LINESTRING (5.9774892 50.8899592, 5.9773948 50.889973, 5.9769789 50.8900293)",0.04396039786788343
6459017916,42035596,0,Stationstraat,residential,167.08105164376124,50.0,12.02983571835081,"LINESTRING (5.9774892 50.8899592, 5.9774881 50.8899491, 5.9774921 50.8899407, 5.9775008 50.8899347, 5.9775257 50.8899263, 5.978188 50.8898464, 5.9783036 50.8898374, 5.9784488 50.8898294, 5.979332 50.8898205, 5.9793908 50.8898168, 5.9794495 50.8898071, 5.9794893 50.889797, 5.9795269 50.8897835, 5.9796009 50.8897494, 5.9796665 50.8897086, 5.9797396 50.8896643)",0.2004972619725135
6554801512,42062065,0,Pappersjans,tertiary,228.3956083648489,50.0,16.444483802269122,"LINESTRING (5.9602149 50.9142712, 5.9602687 50.9142785, 5.9603483 50.9142895, 5.9607942 50.9143517, 5.9608324 50.9143563, 5.960902 50.9143587, 5.9609563 50.9143611, 5.9610106 50.9143634, 5.9611191 50.9143709, 5.9615312 50.9144187, 5.9619475 50.9144611, 5.9627759 50.9145405, 5.9628259 50.914548, 5.9628965 50.914568, 5.962949 50.9145794, 5.9629993 50.914584, 5.96342 50.9146186)",0.2740747300378187
6554801512,1937134915,0,,tertiary,6.633428257650376,50.0,0.4776068345508271,"LINESTRING (5.9602149 50.9142712, 5.9602039 50.9142888, 5.9601866 50.9143063, 5.9601628 50.9143197)",0.007960113909180451
6555011045,41966249,0,,unclassified,8.135339806003856,80.0,0.3660902912701735,"LINESTRING (5.9996575 50.8435464, 5.9996075 50.8436124)",0.006101504854502892
6555011045,6555011046,0,Rolduckerweg,unclassified,155.70364384867815,80.0,7.006663973190517,"LINESTRING (5.9996575 50.8435464, 6.0012142 50.8440156, 6.0016513 50.8441591)",0.11677773288650863
6555011046,41967001,0,,unclassified,12.980127517352015,80.0,0.5841057382808407,"LINESTRING (6.0016513 50.8441591, 6.0015652 50.8442624)",0.00973509563801401
6555011046,41967476,0,Rolduckerweg,unclassified,86.944711290697,80.0,3.912512008081365,"LINESTRING (6.0016513 50.8441591, 6.0018463 50.8442239, 6.0022607 50.8443543, 6.0027566 50.8445116)",0.06520853346802274
6568546348,42000042,0,John F. Kennedylaan,tertiary,36.60330345499498,50.0,2.6354378487596386,"LINESTRING (5.9783856 50.8667144, 5.9778866 50.8666186)",0.04392396414599398
6568546348,728752783,0,,unclassified,41.89219682890429,50.0,3.0162381716811093,"LINESTRING (5.9783856 50.8667144, 5.9782722 50.8667119, 5.9782103 50.8667145, 5.978063 50.866738, 5.9779157 50.866762, 5.9778091 50.866793)",0.05027063619468516
6589148388,11070196477,0,,tertiary,5.129521006436525,50.0,0.3693255124634298,"LINESTRING (5.9841016 50.8901406, 5.9840292 50.8901471)",0.00615542520772383
6589148388,694343746,0,,tertiary,4.14588046106169,50.0,0.2985033931964417,"LINESTRING (5.9841016 50.8901406, 5.9840921 50.8901774)",0.004975056553274028
6597514615,41987835,0,Euregioweg,primary,121.9628744359196,50.0,8.781326959386211,"LINESTRING (6.0005016 50.8577305, 6.0005323 50.8577602, 6.0005552 50.8577997, 6.0005671 50.8578334, 6.0005777 50.8578515, 6.0005926 50.8578668, 6.0006989 50.8579251, 6.001078 50.8581004, 6.0014411 50.8582621, 6.0018107 50.8584196)",0.14635544932310351
6597514616,4907501991,0,,trunk_link,36.541541960904176,50.0,2.630991021185101,"LINESTRING (5.9999806 50.8580016, 5.9999426 50.8580049, 5.9999047 50.8580115, 5.9998189 50.8580463, 5.9998015 50.8580548, 5.9997655 50.8580728, 5.9995552 50.8581827)",0.043849850353085015
6597514616,5337227079,0,Euregioweg,primary,49.814875511019046,50.0,3.586671036793372,"LINESTRING (5.9999806 50.8580016, 5.9999365 50.8579806, 5.999898 50.8579555, 5.9998662 50.8579269, 5.9998418 50.8578956, 5.9998254 50.8578622, 5.9998173 50.8578277, 5.9998097 50.8577989, 5.9997908 50.8577667, 5.999741 50.8577251, 5.9996041 50.8576378)",0.05977785061322286
6700867584,1506150667,0,Nieuw-Eyckholt,unclassified,12.944876682201217,50.0,0.9320311211184876,"LINESTRING (5.9670359 50.8853502, 5.9669046 50.885432)",0.01553385201864146
6700867584,42030583,0,Nieuw-Eyckholt,secondary,38.84822062119926,50.0,2.797071884726347,"LINESTRING (5.9670359 50.8853502, 5.9672738 50.8855065, 5.9673135 50.8855326, 5.9674183 50.8856029)",0.04661786474543912
6707831244,42076264,0,Cronjéstraat,unclassified,152.92786314312937,50.0,11.010806146305315,"LINESTRING (5.9520124 50.9302429, 5.9522551 50.9308903, 5.9523182 50.9310587, 5.9524234 50.9313575, 5.9524505 50.9314729, 5.9524695 50.9315866)",0.18351343577175525
6707831244,42075033,0,Cronjéstraat,unclassified,101.51081255911684,50.0,7.308778504256413,"LINESTRING (5.9520124 50.9302429, 5.9519495 50.9300777, 5.9518772 50.9298879, 5.9517927 50.9296741, 5.95176 50.92958, 5.9516726 50.9293555)",0.12181297507094022
6707831244,42075033,1,Transvaalstraat | Paul Krugerstraat,unclassified,387.0653847595209,50.0,27.868707702685505,"LINESTRING (5.9520124 50.9302429, 5.9521944 50.9302398, 5.9527217 50.930231, 5.9533933 50.9302191, 5.9536612 50.930206, 5.9536593 50.9301097, 5.9536649 50.9297495, 5.9535876 50.9294261, 5.953531 50.9292834, 5.9534235 50.9291133, 5.9533576 50.9290258, 5.9533178 50.928973, 5.9532652 50.9289093, 5.9532095 50.9289137, 5.9520651 50.9292424, 5.9516726 50.9293555)",0.4644784617114251
6742636522,5113236619,0,,residential,8.59252681382283,30.0,1.0311032176587396,"LINESTRING (5.9748715 50.8922356, 5.9748139 50.8923038)",0.01718505362764566
6742636524,5113236619,0,Aurora,residential,6.706888523438844,30.0,0.8048266228126613,"LINESTRING (5.9747284 50.8922768, 5.974776 50.8922922, 5.9748139 50.8923038)",0.013413777046877687
6742872230,453163380,0,Kloosterweg,secondary,44.11488862042508,50.0,3.176271980670606,"LINESTRING (5.9727062 50.8926938, 5.9728341 50.8926073, 5.9728854 50.8925692, 5.972918 50.8925487, 5.9729483 50.8925316, 5.9729828 50.8925127, 5.9730293 50.8924931, 5.9731226 50.8924563, 5.9731474 50.892446, 5.9731728 50.8924316)",0.0529378663445101
6742872230,6742883984,0,Kloosterweg,secondary,52.530340899117064,50.0,3.782184544736429,"LINESTRING (5.9727062 50.8926938, 5.9727732 50.8925839, 5.9728 50.8925562, 5.9728319 50.8925266, 5.9728617 50.8925008, 5.9728902 50.8924818, 5.9729204 50.8924676, 5.9729504 50.8924524, 5.9729776 50.8924412, 5.9730019 50.8924315, 5.9730776 50.8923978, 5.9731234 50.8923769, 5.9731397 50.8923634, 5.9731686 50.8923388)",0.06303640907894048
6742872252,6742872279,0,,secondary,46.57051932210747,50.0,3.353077391191738,"LINESTRING (5.97379 50.8923818, 5.9737888 50.8923993, 5.9737794 50.8924279, 5.9737643 50.8924537, 5.9737475 50.8924782, 5.9737237 50.8925019, 5.9736962 50.8925201, 5.9736684 50.8925349, 5.9736386 50.8925471, 5.9736037 50.8925598, 5.9735645 50.8925683, 5.9735272 50.8925727, 5.9734937 50.8925744, 5.9734525 50.8925736, 5.9734173 50.8925706, 5.9733848 50.8925653, 5.9733462 50.8925574, 5.9733071 50.8925453)",0.05588462318652897
6742872254,6742872252,0,,secondary,8.156006704699992,50.0,0.5872324827383995,"LINESTRING (5.9738597 50.8923232, 5.973827 50.8923477, 5.97379 50.8923818)",0.00978720804563999
6742872254,1724190312,0,,secondary,5.94933986145006,50.0,0.42835247002440435,"LINESTRING (5.9738597 50.8923232, 5.9738701 50.8923472, 5.9738769 50.8923755)",0.0071392078337400725
6742872259,6742872254,0,Spoorsingel,tertiary,24.100257074028967,50.0,1.7352185093300858,"LINESTRING (5.9741754 50.892256, 5.974057 50.8922557, 5.9740047 50.8922701, 5.9739406 50.8922904, 5.973886 50.8923101, 5.9738597 50.8923232)",0.028920308488834763
6742872259,1724190312,0,Spoorsingel,tertiary,25.273089202469556,50.0,1.8196624225778082,"LINESTRING (5.9741754 50.892256, 5.9741058 50.8922742, 5.9740463 50.89229, 5.974006 50.8923024, 5.9739561 50.8923234, 5.9739046 50.8923499, 5.9738769 50.8923755)",0.03032770704296347
6742872279,453163380,0,,secondary,15.958471794954594,50.0,1.1490099692367308,"LINESTRING (5.9733071 50.8925453, 5.9732771 50.8925306, 5.973254 50.8925149, 5.9732332 50.8924989, 5.9732129 50.8924797, 5.9731843 50.8924469, 5.9731728 50.8924316)",0.019150166153945512
6742872279,5931732646,0,Kloosterweg,secondary,43.52009876568691,50.0,3.1334471111294575,"LINESTRING (5.9733071 50.8925453, 5.9732459 50.8925421, 5.9732161 50.8925427, 5.9731786 50.8925459, 5.9731551 50.8925502, 5.9731231 50.8925582, 5.9730998 50.8925657, 5.9730522 50.8925826, 5.9730195 50.8925975, 5.9729854 50.8926161, 5.9729579 50.8926323, 5.9729284 50.8926512, 5.9728208 50.8927474)",0.05222411851882429
6742883936,1529791529,0,Melkweg,busway,7.548922790870538,50.0,0.5435224409426788,"LINESTRING (5.9735533 50.8918961, 5.9735816 50.8919616)",0.009058707349044647
6742883936,42034393,0,Looierstraat | Schakelweg,busway,448.2727178416138,50.0,32.275635684596196,"LINESTRING (5.9735533 50.8918961, 5.973536 50.8919173, 5.9735169 50.8919313, 5.9734937 50.8919431, 5.9734612 50.8919541, 5.9734237 50.8919644, 5.9733878 50.8919704, 5.9733514 50.8919705, 5.9733157 50.8919672, 5.9732832 50.8919612, 5.9732557 50.8919524, 5.9732341 50.8919426, 5.9732195 50.8919317, 5.9732071 50.8919171, 5.9731942 50.8918982, 5.973154 50.8918413, 5.9730709 50.8917228, 5.9730291 50.8916317, 5.9727154 50.8909355, 5.9726213 50.8907262, 5.9725588 50.8905881, 5.9724279 50.8902953, 5.9721838 50.8897527, 5.9719703 50.889268, 5.9719496 50.8892103, 5.9719424 50.8891842, 5.9719384 50.8891654, 5.9719405 50.8891436, 5.9719474 50.8891216, 5.9719625 50.8890959, 5.9719759 50.8890765, 5.9720015 50.8890538, 5.9720286 50.889037, 5.9720659 50.8890215, 5.9721104 50.8890078, 5.9721609 50.888997, 5.9723625 50.8889606, 5.9728179 50.8888778, 5.9728602 50.8888687, 5.9728972 50.8888586, 5.9729142 50.8888518, 5.973095 50.8887393)",0.5379272614099366
6742883936,1529791500,0,Melkweg,busway,154.76178344299632,15.0,37.142828026319116,"LINESTRING (5.9735533 50.8918961, 5.973536 50.8918511, 5.9735158 50.8917993, 5.9734787 50.891726, 5.973395 50.8915879, 5.9733894 50.8915697, 5.9733908 50.8915478, 5.9733961 50.8915205, 5.973407 50.8915066, 5.9734252 50.8914915, 5.9734435 50.8914798, 5.9734717 50.8914694, 5.9748759 50.891193)",0.6190471337719853
6742883970,6742872252,0,,secondary,14.802077898824939,50.0,1.0657496087153957,"LINESTRING (5.9737012 50.8922646, 5.9737308 50.8922847, 5.9737549 50.8923069, 5.9737747 50.8923331, 5.9737871 50.8923646, 5.97379 50.8923818)",0.01776249347858993
6742883984,1927699986,0,Looierstraat,secondary,333.4873784932995,50.0,24.011091251517566,"LINESTRING (5.9731686 50.8923388, 5.9731705 50.8923111, 5.9731715 50.89229, 5.9731678 50.8922561, 5.9731628 50.8922394, 5.9731517 50.8922172, 5.973134 50.8921931, 5.9731001 50.8921426, 5.9730854 50.8921174, 5.9730729 50.8920874, 5.9730501 50.8920262, 5.9730243 50.8919602, 5.972886 50.8916576, 5.9725672 50.8909612, 5.9724772 50.8907531, 5.9724113 50.890613, 5.9722659 50.8903232, 5.9721157 50.8900465, 5.9720752 50.8899648, 5.9718361 50.8894648)",0.4001848541919594
6742884399,453163376,0,,secondary,8.112793118180754,50.0,0.5841211045090143,"LINESTRING (5.9733426 50.8922332, 5.973375 50.8922166, 5.9733992 50.892206, 5.9734401 50.892195)",0.009735351741816906
6742884399,6742883970,0,,secondary,25.957978140380558,50.0,1.8689744261074002,"LINESTRING (5.9733426 50.8922332, 5.9733978 50.8922405, 5.9734505 50.8922409, 5.9734937 50.8922377, 5.973543 50.8922352, 5.9736007 50.8922371, 5.9736379 50.8922441, 5.9736707 50.8922525, 5.9737012 50.8922646)",0.03114957376845667
6764373486,6764373488,0,,unclassified,11.795187690150609,50.0,0.8492535136908439,"LINESTRING (5.9860106 50.8810695, 5.9860811 50.8809732)",0.014154225228180732
6764373488,8331940060,0,Molenberglaan,tertiary,74.53406890430313,50.0,5.366452961109825,"LINESTRING (5.9860811 50.8809732, 5.9871202 50.8811128)",0.08944088268516376
6764373488,6764373486,0,,unclassified,11.795187690150609,50.0,0.8492535136908439,"LINESTRING (5.9860811 50.8809732, 5.9860106 50.8810695)",0.014154225228180732
6764373488,634495761,0,Molenberglaan,tertiary,66.33532414223278,50.0,4.776143338240761,"LINESTRING (5.9860811 50.8809732, 5.9855652 50.880913, 5.9853004 50.8808855, 5.9851499 50.8808699)",0.07960238897067935
6764373496,634803011,0,,tertiary,7.615070911577922,50.0,0.5482851056336103,"LINESTRING (5.980644 50.8858974, 5.9806558 50.8859105, 5.9806644 50.8859247, 5.9806696 50.8859394, 5.9806715 50.8859545, 5.980671 50.8859625)",0.009138085093893505
6764373500,842289095,0,Akerstraat,residential,73.58025393107135,50.0,5.297778283037138,"LINESTRING (5.9811454 50.8853085, 5.9811169 50.8853347, 5.9809626 50.8854891, 5.9808491 50.8856013, 5.9806418 50.8857644, 5.9805862 50.8858251, 5.9805621 50.8858568)",0.08829630471728563
6764373500,6764373496,0,Akerstraat,busway,75.29083320366068,38.625,7.017398046166433,"LINESTRING (5.9811454 50.8853085, 5.9811223 50.8854041, 5.9810606 50.8855023, 5.9810424 50.8855211, 5.9809506 50.8856156, 5.9808311 50.8857192, 5.9807321 50.8858168, 5.980644 50.8858974)",0.11695663410277389
6764373500,42027690,0,Akerstraat,residential,275.03077146653123,50.0,19.802215545590247,"LINESTRING (5.9811454 50.8853085, 5.9812053 50.8852493, 5.9812835 50.8851721, 5.9814404 50.8850171, 5.9816811 50.8847861, 5.9820681 50.8844147, 5.9821657 50.884323, 5.9821954 50.8842951, 5.9824071 50.8840962, 5.9825257 50.8839774, 5.9826726 50.8838013, 5.9829542 50.8834905, 5.9830207 50.8834057, 5.9830326 50.8833905, 5.9831829 50.8831985)",0.33003692575983745
6801856047,42048839,0,Zeskant,residential,61.51646154264926,30.0,7.3819753851179115,"LINESTRING (5.9621685 50.9013241, 5.9618982 50.9009559, 5.96202 50.90083)",0.12303292308529852
6817238376,42064339,0,Buschkensweg,unclassified,66.87360644719469,30.0,8.024832773663363,"LINESTRING (5.9749674 50.9169388, 5.9743787 50.9170093, 5.974024 50.9170073)",0.13374721289438937
6817238378,10914278152,0,Heerenweg,secondary,165.06049661697477,50.0,11.884355756422185,"LINESTRING (5.9751974 50.9171885, 5.9754717 50.9185306, 5.9754977 50.9186608)",0.19807259594036974
6817238378,10914278152,1,Heerenweg,residential,172.82572226084858,50.0,12.443452002781099,"LINESTRING (5.9751974 50.9171885, 5.9752963 50.9172212, 5.9754134 50.9177764, 5.9755838 50.9185241, 5.9756021 50.9186061, 5.9754977 50.9186608)",0.20739086671301832
6817238378,42063684,0,Heerenweg,secondary,98.58251806324675,50.0,7.097941300553766,"LINESTRING (5.9751974 50.9171885, 5.975142 50.9169214, 5.9749849 50.9163122)",0.11829902167589611
6817238384,6817239785,0,Kamperheideweg,unclassified,9.33825960608857,50.0,0.672354691638377,"LINESTRING (5.9758689 50.919791, 5.9757364 50.9197997)",0.011205911527306284
6817238384,939994622,0,Heerenweg,residential,100.5875366143971,50.0,7.242302636236591,"LINESTRING (5.9758689 50.919791, 5.9758734 50.9198586, 5.9758732 50.9198898, 5.9758703 50.9199175, 5.9758509 50.9199578, 5.9758467 50.9199785, 5.9758467 50.9200012, 5.9759418 50.9206909)",0.12070504393727652
6817238384,1434994446,0,Kamperheideweg | Schaapskooiweg,unclassified,741.1129737856821,40.0,66.70016764071138,"LINESTRING (5.9758689 50.919791, 5.9759049 50.9197837, 5.9759599 50.9197659, 5.9760323 50.9197321, 5.9761035 50.9196843, 5.9761435 50.919651, 5.9761869 50.9196247, 5.9762221 50.9196125, 5.9770647 50.9195221, 5.9771665 50.9195112, 5.9779379 50.9194505, 5.9785046 50.9193005, 5.9787273 50.9192538, 5.9788886 50.9192199, 5.9789815 50.919358, 5.9790053 50.9194036, 5.9790194 50.9194478, 5.9790245 50.9194933, 5.9790187 50.9195826, 5.9789916 50.919671, 5.9789658 50.9197729, 5.9789633 50.9198451, 5.9789861 50.9199356, 5.9789982 50.9200217, 5.9790768 50.9203491, 5.979136 50.9205268, 5.9792078 50.9207036, 5.979434 50.9209782, 5.9795457 50.9210702, 5.9796962 50.9211761, 5.9799056 50.9213235, 5.9800832 50.9214701, 5.9801773 50.9215638, 5.9802511 50.9216554, 5.9803282 50.9217731, 5.9803622 50.921848, 5.980355 50.9219065, 5.9803117 50.9221001, 5.9803129 50.9221694, 5.9803214 50.922215, 5.9803513 50.9222619, 5.9804215 50.9223066, 5.9805112 50.9223578, 5.9806361 50.922434, 5.9807111 50.9224864, 5.9808455 50.9225941, 5.980884 50.9226917, 5.9809021 50.9228424, 5.9808936 50.922921, 5.9808699 50.9229523, 5.980825 50.9229621, 5.9804955 50.923012, 5.9804099 50.9230301, 5.9803318 50.9230556, 5.9801378 50.9231513)",1.1116694606785231
6817239785,6817239786,0,Kamperheideweg,secondary,6.793255236781588,50.0,0.4891143770482744,"LINESTRING (5.9757364 50.9197997, 5.9756395 50.9197988)",0.008151906284137906
6817239785,6817238384,0,Kamperheideweg,unclassified,9.33825960608857,50.0,0.672354691638377,"LINESTRING (5.9757364 50.9197997, 5.9758689 50.919791)",0.011205911527306284
6817239785,42068181,0,Heerenweg,secondary,103.4960986098107,50.0,7.451719099906371,"LINESTRING (5.9757364 50.9197997, 5.975739 50.9198796, 5.9757373 50.9199117, 5.9757217 50.9200249, 5.9756698 50.9203549, 5.9756228 50.9206316, 5.975613 50.9207266)",0.12419531833177284
6817239786,6817239785,0,Kamperheideweg,secondary,6.793255236781588,50.0,0.4891143770482744,"LINESTRING (5.9756395 50.9197988, 5.9757364 50.9197997)",0.008151906284137906
6817239786,42067082,0,Heerenweg,secondary,38.76350583431772,50.0,2.790972420070876,"LINESTRING (5.9756395 50.9197988, 5.9756459 50.9196764, 5.975648 50.919512, 5.9756675 50.9194515)",0.04651620700118127
6817239794,939994582,0,Heerenweg,residential,19.369469303600898,50.0,1.3946017898592646,"LINESTRING (5.9757386 50.9212259, 5.9760137 50.9212095)",0.023243363164321077
6817239794,42068435,0,Heerenweg,secondary,27.769759330540264,50.0,1.999422671798899,"LINESTRING (5.9757386 50.9212259, 5.9756242 50.9209868)",0.033323711196648315
6817239794,6817239796,0,Heerenweg,secondary,124.84477254804303,50.0,8.988823623459098,"LINESTRING (5.9757386 50.9212259, 5.9758488 50.9214549, 5.9759268 50.9216187, 5.9759461 50.9216714, 5.97596 50.9217242, 5.975959 50.9217601, 5.9759526 50.9217927, 5.975928 50.9218605, 5.975862 50.9219847, 5.97571 50.92224, 5.9756744 50.9222987)",0.14981372705765164
6817239796,8267396405,0,Heerenweg,secondary,14.353189935859458,50.0,1.033429675381881,"LINESTRING (5.9756744 50.9222987, 5.9756014 50.9224193)",0.01722382792303135
6817239796,6817239794,0,Heerenweg,secondary,124.84477254804304,50.0,8.9888236234591,"LINESTRING (5.9756744 50.9222987, 5.97571 50.92224, 5.975862 50.9219847, 5.975928 50.9218605, 5.9759526 50.9217927, 5.975959 50.9217601, 5.97596 50.9217242, 5.9759461 50.9216714, 5.9759268 50.9216187, 5.9758488 50.9214549, 5.9757386 50.9212259)",0.14981372705765167
6920214547,6920214548,0,,unclassified,7.466670181397116,30.0,0.8960004217676539,"LINESTRING (5.9611808 50.8927666, 5.9611403 50.8927045)",0.014933340362794232
6920214547,42040393,0,Parallelweg,tertiary,64.20651468921592,50.0,4.622869057623547,"LINESTRING (5.9611808 50.8927666, 5.9608714 50.8928469, 5.9607884 50.8928656, 5.9606872 50.892885, 5.9605069 50.892913, 5.9604513 50.8929217, 5.9603133 50.8929476)",0.07704781762705912
6920214548,6920214547,0,,unclassified,7.466670181397116,30.0,0.8960004217676539,"LINESTRING (5.9611403 50.8927045, 5.9611808 50.8927666)",0.014933340362794232
6920214548,42040148,0,Parallelweg,tertiary,54.57121247874865,50.0,3.929127298469903,"LINESTRING (5.9611403 50.8927045, 5.9618974 50.8925914)",0.06548545497449838
6920214548,42039862,0,,unclassified,26.263181832152597,30.0,3.1515818198583117,"LINESTRING (5.9611403 50.8927045, 5.9610911 50.8925485, 5.9610762 50.8924973, 5.9610821 50.8924725)",0.052526363664305194
6920214562,42034486,0,Looierstraat,secondary,16.438415948558795,50.0,1.1835659482962333,"LINESTRING (5.9716503 50.8886395, 5.9716393 50.8886787, 5.9716688 50.8887595, 5.9716805 50.8887835)",0.019726099138270555
6920214562,10922274065,0,Looierstraat,secondary,18.196093125404484,50.0,1.310118705029123,"LINESTRING (5.9716503 50.8886395, 5.9716923 50.8886766, 5.9717352 50.8887599, 5.9717546 50.8887878)",0.021835311750485382
6937599754,42050863,0,Palemigerboord,tertiary,72.42785969791082,50.0,5.21480589824958,"LINESTRING (5.9714017 50.9034326, 5.9714242 50.903359, 5.9714751 50.9030842, 5.971538 50.9029315, 5.9716091 50.9027968)",0.086913431637493
6937599758,11059398861,0,Palemigerboord,tertiary,22.693319528382467,50.0,1.6339190060435376,"LINESTRING (5.9715374 50.9034679, 5.9715562 50.9035576, 5.9715222 50.9036427, 5.9715118 50.9036677)",0.02723198343405896
6937599758,1540304102,0,Palemigerboord,tertiary,19.723608635523913,50.0,1.4200998217577216,"LINESTRING (5.9715374 50.9034679, 5.9714675 50.9035231, 5.9714147 50.9036029, 5.9714023 50.9036216)",0.023668330362628696
6937599758,42051641,0,Palemigerboord,tertiary,20.03274376627947,50.0,1.4423575511721218,"LINESTRING (5.9715374 50.9034679, 5.9715127 50.90353, 5.9714618 50.9036177, 5.9714505 50.9036393)",0.024039292519535363
6937599765,1250226508,0,,primary,11.108870777330306,50.0,0.7998386959677821,"LINESTRING (5.971409 50.9039717, 5.9713618 50.9039871, 5.9713174 50.9039977, 5.9712608 50.9040051)",0.013330644932796369
6937599766,11059383783,0,,primary,5.10431266475672,50.0,0.36751051186248385,"LINESTRING (5.9711202 50.9039931, 5.9711251 50.9039473)",0.006125175197708064
6937599766,1250226513,0,,primary,4.80100696355966,50.0,0.3456725013762955,"LINESTRING (5.9711202 50.9039931, 5.9710568 50.9039768)",0.0057612083562715915
6968831550,6968831556,0,Hompertsweg,residential,44.4102919180936,50.0,3.1975410181027395,"LINESTRING (5.9948228 50.9036362, 5.9950718 50.9036302, 5.9951247 50.9036258, 5.995169 50.9036201, 5.9952154 50.9036115, 5.9952575 50.9035995, 5.9952953 50.9035841, 5.9953331 50.9035666, 5.9953737 50.9035428, 5.9954027 50.9035222)",0.053292350301712324
6968831556,11059464563,0,Hompertsweg,residential,5.632577304627512,50.0,0.4055455659331809,"LINESTRING (5.9954027 50.9035222, 5.9954567 50.9034847)",0.0067590927655530155
6968831556,1540304074,0,Hompertsweg,tertiary,35.24443228238719,50.0,2.537599124331878,"LINESTRING (5.9954027 50.9035222, 5.9953505 50.9034894, 5.9953259 50.9034706, 5.9953014 50.9034477, 5.9952659 50.9034055, 5.99524 50.9033667, 5.9952323 50.9033474, 5.9952278 50.9033233, 5.9952299 50.9033026, 5.9952503 50.9032402)",0.04229331873886463
6968831556,6968831550,0,Hompertsweg,residential,44.41029191809359,50.0,3.1975410181027386,"LINESTRING (5.9954027 50.9035222, 5.9953737 50.9035428, 5.9953331 50.9035666, 5.9952953 50.9035841, 5.9952575 50.9035995, 5.9952154 50.9036115, 5.995169 50.9036201, 5.9951247 50.9036258, 5.9950718 50.9036302, 5.9948228 50.9036362)",0.05329235030171231
6968831561,11059488135,0,,primary,5.3370204281261024,50.0,0.38426547082507945,"LINESTRING (5.9952806 50.9025756, 5.9952063 50.9025652)",0.006404424513751324
