addr:street,addr:housenumber,addr:postcode,addr:city,building,lon,lat
Keekstraat,3-K106,6413HN,Heerlen,,5.9553336,50.9172403
Keekstraat,3-K201,6413HN,Heerlen,,5.955298,50.9172462
Keekstraat,3-K210,6413HN,Heerlen,,5.955298,50.9172458
Keekstraat,3-K115,6413HN,Heerlen,,5.9553323,50.917241100000005
Keekstraat,3-K403,6413HN,Heerlen,,5.9552329,50.917258800000006
Keekstraat,3-K207,6413HN,Heerlen,,5.955298,50.9172467
Keekstraat,3-K123,6413HN,Heerlen,,5.955331500000001,50.917241700000005
Keekstraat,3-K117,6413HN,Heerlen,,5.9553339,50.9172401
Keekstraat,3-K223,6413HN,Heerlen,,5.9552969000000004,50.9172467
Keekstraat,3-K109,6413HN,Heerlen,,5.955333100000001,50.91724060000001
Keekstraat,3-K212,6413HN,Heerlen,,5.955297600000001,50.9172461
Keekstraat,3-W003,6413HN,Heerlen,,5.9553647000000005,50.917235600000005
Keekstraat,3-K203,6413HN,Heerlen,,5.9552977,50.917246500000005
Keekstraat,3-K116,6413HN,Heerlen,,5.955332100000001,50.9172413
Keekstraat,3-K108,6413HN,Heerlen,,5.9553333,50.917240500000005
Keekstraat,3-K122,6413HN,Heerlen,,5.9553316,50.917241600000004
Keekstraat,3-K121,6413HN,Heerlen,,5.955331800000001,50.9172415
Keekstraat,3-K124,6413HN,Heerlen,,5.9553313,50.917241800000006
Keekstraat,3-K217,6413HN,Heerlen,,5.9552972,50.9172464
Keekstraat,3-K213,6413HN,Heerlen,,5.955299200000001,50.917245900000005
Keekstraat,3-K208,6413HN,Heerlen,,5.9552972,50.9172469
Keekstraat,3-K209,6413HN,Heerlen,,5.955297000000001,50.917247
Keekstraat,3-K103,6413HN,Heerlen,,5.9553341,50.917239900000006
Keekstraat,3-K112,6413HN,Heerlen,,5.9553355,50.9172394
Keekstraat,3-K206,6413HN,Heerlen,,5.955297300000001,50.9172467
Keekstraat,3-K204,6413HN,Heerlen,,5.9552994,50.9172458
Keekstraat,3-K118,6413HN,Heerlen,,5.9553354,50.9172395
Keekstraat,3-K301,6413HN,Heerlen,,5.9552662000000005,50.9172534
Keekstraat,3-K218,6413HN,Heerlen,,5.955297900000001,50.9172449
Keekstraat,3-W005,6413HN,Heerlen,,5.955364400000001,50.9172358
Keekstraat,3-K221,6413HN,Heerlen,,5.9552978,50.9172451
Keekstraat,3-K214,6413HN,Heerlen,,5.9552975,50.9172462
Keekstraat,3-W001,6413HN,Heerlen,,5.955365100000001,50.9172354
Keekstraat,3-K104,6413HN,Heerlen,,5.955334000000001,50.91724000000001
Keekstraat,3-K222,6413HN,Heerlen,,5.955298900000001,50.9172462
Keekstraat,3-W004,6413HN,Heerlen,,5.9553646,50.917235700000006
Keekstraat,3-K120,6413HN,Heerlen,,5.9553338,50.9172402
Donker Curtiushof,24,6415XC,Heerlen,,5.985317800000001,50.8930049
Geerlinglaan,19,6415XE,Heerlen,,5.985319400000001,50.8926889
Geerlinglaan,7,6415XE,Heerlen,,5.9852336,50.8926202
Donker Curtiushof,18,6415XC,Heerlen,,5.9852539,50.8930243
Geerlinglaan,23,6415XE,Heerlen,,5.9854189,50.8926634
Geerlinglaan,5,6415XE,Heerlen,,5.9851957,50.892599000000004
Donker Curtiushof,30,6415XC,Heerlen,,5.985372000000001,50.892968800000006
Donker Curtiushof,36,6415XC,Heerlen,,5.9854415,50.892955300000004
Donker Curtiushof,34,6415XC,Heerlen,,5.985392,50.8929163
Geerlinglaan,9,6415XE,Heerlen,,5.9852749,50.892604500000004
Donker Curtiushof,16,6415XC,Heerlen,,5.9852197,50.8929994
Donker Curtiushof,22,6415XC,Heerlen,,5.985274,50.892972900000004
Donker Curtiushof,32,6415XC,Heerlen,,5.985412,50.893002
Geerlinglaan,17,6415XE,Heerlen,,5.985371300000001,50.8926291
Geerlinglaan,25,6415XE,Heerlen,,5.985374500000001,50.892723200000006
Geerlinglaan,1,6415XE,Heerlen,,5.985272500000001,50.8925628
Geerlinglaan,13,6415XE,Heerlen,,5.9852755,50.8926522
Donker Curtiushof,20,6415XC,Heerlen,,5.985282600000001,50.893051500000006
Geerlinglaan,11,6415XE,Heerlen,,5.985316200000001,50.892591200000005
Donker Curtiushof,28,6415XC,Heerlen,,5.9853302,50.8929428
Donker Curtiushof,26,6415XC,Heerlen,,5.9853728,50.893033200000005
Geerlinglaan,3,6415XE,Heerlen,,5.985223700000001,50.892579700000006
Geerlinglaan,21,6415XE,Heerlen,,5.9853719000000005,50.892672000000005
Geerlinglaan,15,6415XE,Heerlen,,5.9853074,50.8926365
Earl Bakkenstraat,11,6422PJ,Heerlen,,6.0104723,50.8385024
Earl Bakkenstraat,13,6422PJ,Heerlen,,6.009530000000001,50.837963800000004
Earl Bakkenstraat,15,6422PJ,Heerlen,,6.0085549,50.837381300000004
Kampstraat,21,6413EA,Heerlen,,5.958933900000001,50.915118
Kampstraat,9,6413EA,Heerlen,,5.9594686,50.914963900000004
Gravenstraat,6,6413ES,Heerlen,,5.9596852,50.9145076
Gravenstraat,6B,6413ES,Heerlen,,5.9593853,50.914528100000005
Gravenstraat,4B,6413ES,Heerlen,,5.9597911,50.914537200000005
Gravenstraat,4A,6413ES,Heerlen,,5.959774100000001,50.9145095
Gravenstraat,4,6413ES,Heerlen,,5.9597598000000005,50.914485600000006
Rennemigstraat,15A,6413BR,Heerlen,,5.958318,50.913844700000006
Rennemigstraat,15,6413BR,Heerlen,,5.95838,50.913879
Rennemigstraat,13,6413BR,Heerlen,,5.9584488,50.9139016
Kampstraat,12,6413ED,Heerlen,,5.9594874,50.9155512
Kampstraat,26,6413ED,Heerlen,,5.959306600000001,50.915773300000005
Kampstraat,30,6413ED,Heerlen,,5.9592381,50.9158576
Kampstraat,20,6413ED,Heerlen,,5.9594415000000005,50.9156064
Kampstraat,6,6413ED,Heerlen,,5.959778,50.9153287
Kampstraat,8,6413ED,Heerlen,,5.9595886,50.9154082
Kampstraat,10,6413ED,Heerlen,,5.959551800000001,50.9154539
Heiveldjensweg,10,6415PW,Heerlen,,5.984953900000001,50.905054
Heiveldjensweg,12,6415PW,Heerlen,,5.985053000000001,50.9052359
Ganzeweide,141-GB22,,Heerlen,,5.9496093000000005,50.917149
Ganzeweide,141-GB11,,Heerlen,,5.9487616,50.9168637
Ganzeweide,141-GB05,,Heerlen,,5.949160600000001,50.9169798
Ganzeweide,141-GB25,,Heerlen,,5.949485,50.917094600000006
Ganzeweide,141-GB04,,Heerlen,,5.949208400000001,50.917008200000005
Ganzeweide,141-GB07,,Heerlen,,5.9490115,50.916946
Ganzeweide,141-GB23,,Heerlen,,5.9495769,50.917123100000005
Ganzeweide,141-GB18,,Heerlen,,5.9482998,50.9167253
Ganzeweide,141-GB08,,Heerlen,,5.948954700000001,50.916923600000004
Ganzeweide,141-GB17,,Heerlen,,5.9483623,50.9167512
Ganzeweide,141-TR01,,Heerlen,,5.9494189,50.9171106
Ganzeweide,141-GB03,,Heerlen,,5.9492691,50.917031800000004
Ganzeweide,141-GB06,,Heerlen,,5.9490796,50.9169612
Ganzeweide,141-GB10,,Heerlen,,5.9488222,50.916886100000006
Ganzeweide,141-GB02,,Heerlen,,5.9493334,50.9170505
Ganzeweide,141-GB13,,Heerlen,,5.948632900000001,50.9168226
Ganzeweide,141-GB21,,Heerlen,,5.9496691,50.91717190000001
Ganzeweide,141-GB16,,Heerlen,,5.9484266,50.9167664
Ganzeweide,141-GB15,,Heerlen,,5.9485158,50.9167901
Ganzeweide,141-GB01,,Heerlen,,5.9494109,50.9170645
Ganzeweide,141-GB09,,Heerlen,,5.948888500000001,50.916907200000004
Ganzeweide,141-GB24,,Heerlen,,5.9495244000000005,50.917132
Ganzeweide,141-GB19,,Heerlen,,5.9482401000000005,50.916705300000004
Ganzeweide,141-GB12,,Heerlen,,5.948693400000001,50.9168402
Ganzeweide,141-GB14,,Heerlen,,5.9485609,50.916801500000005
Ganzeweide,117-GB23,,Heerlen,,5.950221600000001,50.916653100000005
Ganzeweide,117-GB03,,Heerlen,,5.9503364,50.9164917
Ganzeweide,117-GB14,,Heerlen,,5.9497141000000004,50.9164107
Ganzeweide,117-GB12,,Heerlen,,5.949780400000001,50.9163518
Ganzeweide,117-GB08,,Heerlen,,5.9500766,50.91633160000001
Ganzeweide,117-GB10,,Heerlen,,5.9498823000000005,50.916237300000006
Ganzeweide,117-GB21,,Heerlen,,5.9500675,50.916612300000004
Ganzeweide,117-GB04,,Heerlen,,5.9502880000000005,50.916453000000004
Ganzeweide,117-GB01,,Heerlen,,5.950449000000001,50.9165518
Ganzeweide,117-GB19,,Heerlen,,5.9499455,50.9165654
Ganzeweide,117-GB17,,Heerlen,,5.9498236,50.9165185
Ganzeweide,117-GB22,6413GC,Heerlen,,5.9501279,50.9166357
Ganzeweide,117-GB05,,Heerlen,,5.950235,50.916426400000006
Ganzeweide,117-GB18,,Heerlen,,5.949884300000001,50.916541800000005
Ganzeweide,117-GB02,,Heerlen,,5.9503982,50.9165178
Ganzeweide,117-GB13,,Heerlen,,5.9497448,50.916378800000004
Ganzeweide,117-GB24,,Heerlen,,5.9503382,50.916689700000006
Ganzeweide,117-GB16,,Heerlen,,5.9497628,50.916495100000006
Ganzeweide,117-GB06,,Heerlen,,5.9501799,50.916393400000004
Ganzeweide,117-GB15,,Heerlen,,5.949681600000001,50.9164613
Ganzeweide,117-GB11,,Heerlen,,5.9498145000000005,50.916327300000006
Ganzeweide,117-GB20,,Heerlen,,5.950006800000001,50.9165889
Ganzeweide,117-GB07,,Heerlen,,5.950131000000001,50.9163609
Ganzeweide,117-GB09,,Heerlen,,5.950024900000001,50.9163019
Ganzeweide,117,6413GC,Heerlen,,5.950555400000001,50.9165889
Kerkraderweg,7B,6416CC,Heerlen,,5.993974000000001,50.8858255
Kerkraderweg,7A,6416CC,Heerlen,,5.9944932,50.885784
Avantisallee,10,,Heerlen,,6.0217634,50.8280493
Bohr,10,6422RL,Heerlen,,6.0237625,50.828003100000004
Rutherford,11,6422RE,Heerlen,,6.0169157,50.8326386
Schout van Heeckerenring,43,6413VC,Heerlen,,5.9596649,50.909137300000005
Schout van Heeckerenring,47,6413VC,Heerlen,,5.9598741,50.9094028
Schout van Heeckerenring,49,6413VC,Heerlen,,5.959976,50.9095128
Schout van Heeckerenring,51,6413VC,Heerlen,,5.9601021,50.909632900000005
Schout van Heeckerenring,61,6413VC,Heerlen,,5.960751,50.910265
Schout van Heeckerenring,42,6413VC,Heerlen,,5.960745800000001,50.9098272
Schout van Heeckerenring,44,6413VC,Heerlen,,5.9608955,50.90994430000001
Saroleastraat,45b,6411LR,Heerlen,,5.9773148,50.888762500000006
Klaproos,11,6418NH,Heerlen,,5.9977025,50.862107
Klaproos,13,6418NH,Heerlen,,5.9978086,50.862086600000005
Anemoon,13,6418NM,Heerlen,,6.0007596,50.861348500000005
Anemoon,11,6418NM,Heerlen,,6.0006582,50.861395200000004
Vossepark,21,6416WE,Heerlen,,6.0052525,50.886733500000005
Vossepark,29,6416WE,Heerlen,,6.005807000000001,50.886476800000004
Vossepark,25,6416WE,Heerlen,,6.0055369,50.8866109
Vossepark,23,6416WE,Heerlen,,6.0053936000000006,50.886672000000004
Vossepark,27,6416WE,Heerlen,,6.0056780000000005,50.886546300000006
Holleweg,20-GB15,,Heerlen,,5.992278600000001,50.8872889
Holleweg,20-GB10,,Heerlen,,5.9924831,50.887274000000005
Holleweg,20-GB09,,Heerlen,,5.992524100000001,50.8872684
Holleweg,20-GB17,,Heerlen,,5.992180500000001,50.887317700000004
Holleweg,20-GB24,,Heerlen,,5.9922912,50.8874963
Holleweg,20-GB34,,Heerlen,,5.992705,50.8874532
Holleweg,20-GB16,,Heerlen,,5.9922192,50.8872906
Holleweg,20-GB05,,Heerlen,,5.992686,50.8872531
Holleweg,20-GB30,,Heerlen,,5.9925370000000004,50.887466200000006
Holleweg,20-GB32,,Heerlen,,5.9926161,50.887457500000004
Holleweg,20-GB29,,Heerlen,,5.9924993,50.8874688
Holleweg,20-GB31,,Heerlen,,5.9925841,50.887462400000004
Holleweg,20-GB12,,Heerlen,,5.9923989,50.887280700000005
Holleweg,20-GB03,,Heerlen,,5.9927859,50.8872639
Holleweg,20-GB13,,Heerlen,,5.992360700000001,50.8872822
Holleweg,20-GB18,,Heerlen,,5.992169700000001,50.8873581
Holleweg,20-GB22,,Heerlen,,5.9921375,50.8874926
Holleweg,20-GB04,,Heerlen,,5.9927188000000005,50.887251000000006
Holleweg,20-GB20,,Heerlen,,5.9921527,50.887410100000004
Holleweg,20-GB19,,Heerlen,,5.9921601,50.887382800000005
Holleweg,20-GB11,,Heerlen,,5.9924463,50.887278200000004
Holleweg,20-GB08,,Heerlen,,5.992562400000001,50.8872651
Holleweg,20-GB14,,Heerlen,,5.992317600000001,50.88728690000001
Holleweg,20-GB25,,Heerlen,,5.992332200000001,50.887489800000004
Holleweg,20-GB02,,Heerlen,,5.9927994,50.88730880000001
Holleweg,20-GB07,,Heerlen,,5.9926027,50.8872608
Holleweg,20-GB21,,Heerlen,,5.992146600000001,50.8874361
Holleweg,20-GB23,,Heerlen,,5.9922516,50.8875006
Holleweg,20-GB27,,Heerlen,,5.9924252000000005,50.8874726
Holleweg,20-GB28,,Heerlen,,5.9924667000000005,50.887472700000004
Holleweg,20-GB01,,Heerlen,,5.9928027,50.8873333
Holleweg,20-GB33,,Heerlen,,5.992664700000001,50.887455700000004
Holleweg,20-GB06,,Heerlen,,5.992646000000001,50.887256400000005
Holleweg,20-GB26,,Heerlen,,5.9923789,50.887483800000005
Nicolaas Beetsstraat,69,6416VS,Heerlen,,6.0050878,50.885190900000005
Nicolaas Beetsstraat,67,6416VS,Heerlen,,6.0049937,50.885245700000006
Nicolaas Beetsstraat,73,6416VS,Heerlen,,6.005264400000001,50.8850903
Nicolaas Beetsstraat,75,6416VS,Heerlen,,6.0053507,50.885038200000004
Nicolaas Beetsstraat,77,6416VS,Heerlen,,6.0054505,50.884983500000004
Nicolaas Beetsstraat,71,6416VS,Heerlen,,6.0051794,50.885138000000005
Kissel,62,6416AC,Heerlen,,6.003142400000001,50.8879692
In de Cramer,160,6412PM,Heerlen,,5.9406122,50.900560000000006
In de Cramer,106A,6412PM,Heerlen,,5.949180500000001,50.8980697
In de Cramer,106,6412PM,Heerlen,,5.9492944,50.8979999
In de Cramer,98,6412PM,Heerlen,,5.9509824,50.8976325
In de Cramer,78,6412PM,Heerlen,,5.9501081000000005,50.897375000000004
In de Cramer,78C,6412PM,Heerlen,,5.9496511000000005,50.8975366
In de Cramer,78C,6412PM,Heerlen,,5.9496839,50.897525800000004
In de Cramer,78B,6412PM,Heerlen,,5.9499534,50.897432300000006
In de Cramer,80,6412PM,Heerlen,,5.9494663,50.8975981
Ten Esschen,105,6412PS,Heerlen,,5.9345964,50.9003147
Ten Esschen,100,6412PR,Heerlen,,5.935765,50.9001632
Esschenweg,71,6412PW,Heerlen,,5.9304717,50.902434500000005
Esschenweg,67,6412PW,Heerlen,,5.9307343,50.90225220000001
Esschenweg,69,6412PW,Heerlen,,5.930586300000001,50.90234340000001
Weltertuijnstraat,59A,6419CS,Heerlen,,5.9690766,50.874879
Weltertuijnstraat,59,6419CS,Heerlen,,5.9690921,50.8748261
Weltertuijnstraat,61D,6419CS,Heerlen,,5.9696653,50.874851500000005
Weltertuijnstraat,61C,6419CS,Heerlen,,5.9697049,50.874826600000006
Weltertuijnstraat,61B,6419CS,Heerlen,,5.969699100000001,50.874923200000005
Weltertuijnstraat,61A,6419CS,Heerlen,,5.9696959000000005,50.8748231
Weltertuijnstraat,61,6419CS,Heerlen,,5.9697089000000005,50.874892800000005
Weltertuijnstraat,59L,6419CS,Heerlen,,5.969106900000001,50.874990200000006
Weltertuijnstraat,59K,6419CS,Heerlen,,5.969037,50.87487530000001
Weltertuijnstraat,59H,6419CS,Heerlen,,5.9693512,50.8749824
Weltertuijnstraat,59G,6419CS,Heerlen,,5.969101,50.874959100000005
Weltertuijnstraat,59F,6419CS,Heerlen,,5.9690617,50.8749053
Weltertuijnstraat,59J,6419CS,Heerlen,,5.969062200000001,50.8747969
Weltertuijnstraat,59E,6419CS,Heerlen,,5.9690336,50.874810100000005
Weltertuijnstraat,59D,6419CS,Heerlen,,5.969403000000001,50.875021100000005
Weltertuijnstraat,59C,6419CS,Heerlen,,5.9692922,50.8750014
Weltertuijnstraat,59B,6419CS,Heerlen,,5.969145200000001,50.874997400000005
Heerlerbaan,56,6418CH,Heerlen,,5.9951762,50.871142500000005
Heerlerbaan,58C,6418CH,Heerlen,,5.995285,50.870964400000005
Heerlerbaan,58B,6418CH,Heerlen,,5.9952527,50.8709478
Heerlerbaan,58A,6418CH,Heerlen,,5.995224800000001,50.870974200000006
Heerlerbaan,141C,6418CC,Heerlen,,5.9984881,50.8689316
Heerlerbaan,141B,6418CC,Heerlen,,5.998438800000001,50.868908000000005
Heerlerbaan,145A,6418CC,Heerlen,,5.9985548,50.8687562
Heerlerbaan,141A,6418CC,Heerlen,,5.9985432,50.868967000000005
Heerlerbaan,129A,6418CC,Heerlen,,5.998215500000001,50.8691596
Heerlerbaan,108B,6418CJ,Heerlen,,5.997733800000001,50.8687133
Bautscherweg,76,6418EP,Heerlen,,6.0057441,50.867042500000004
Bautscherweg,76A,6418EP,Heerlen,,6.005754100000001,50.8669808
Bautscherweg,74,6418EP,Heerlen,,6.0056908,50.8669613
Bautscherweg,74A,6418EP,Heerlen,,6.0056567,50.8670367
Bautscherweg,48A,6418EM,Heerlen,,6.004487,50.866806100000005
Bautscherweg,44,6418EM,Heerlen,,6.0043201,50.8667778
Bautscherweg,37,6418EJ,Heerlen,,6.0060554,50.8676314
Bautscherweg,84,6418EP,Heerlen,,6.006083500000001,50.8670921
Bautscherweg,29,6418EJ,Heerlen,,6.0057264,50.867603
Vullingsweg,74,6418HV,Heerlen,,6.0063668,50.8675621
Vullingsweg,54-W005,6418HT,Heerlen,,6.0054942,50.870027500000006
Vullingsweg,54,6418HT,Heerlen,,6.0052734,50.8701407
Vullingsweg,52A,6418HT,Heerlen,,6.004557800000001,50.8702545
Vullingsweg,52,6418HT,Heerlen,,6.004668400000001,50.8702507
Vullingsweg,50A,6418HT,Heerlen,,6.004779,50.870246900000005
Vullingsweg,50,6418HT,Heerlen,,6.0049194,50.870248800000006
Vullingsweg,48A,6418HT,Heerlen,,6.0050878,50.8702661
Vullingsweg,48,6418HT,Heerlen,,6.0053511,50.8702783
Vullingsweg,46A,6418HT,Heerlen,,6.0054276,50.8703299
Vullingsweg,46,6418HT,Heerlen,,6.005503,50.870381
Vullingsweg,44A,6418HT,Heerlen,,6.0055797,50.870438500000006
Vullingsweg,44,6418HT,Heerlen,,6.005459500000001,50.870634200000005
Vullingsweg,42A,6418HT,Heerlen,,6.0053567,50.870608100000005
Vullingsweg,42,6418HT,Heerlen,,6.005232,50.870569800000006
Vullingsweg,40A,6418HT,Heerlen,,6.0050764,50.870529100000006
Vullingsweg,40,6418HT,Heerlen,,6.004945500000001,50.870503500000005
Vullingsweg,38A,6418HT,Heerlen,,6.0048427,50.870477400000006
Vullingsweg,38,6418HT,Heerlen,,6.0047398,50.870451200000005
Vullingsweg,36A,6418HT,Heerlen,,6.0045935,50.8702758
Vullingsweg,36,6418HT,Heerlen,,6.004691200000001,50.8702745
Vullingsweg,34A,6418HT,Heerlen,,6.004796600000001,50.870269900000004
Vullingsweg,34,6418HT,Heerlen,,6.0048897000000006,50.8702431
Vullingsweg,32A,6418HT,Heerlen,,6.005000300000001,50.8702393
Vullingsweg,32,6418HT,Heerlen,,6.005178600000001,50.870201400000006
Vullingsweg,30A,6418HT,Heerlen,,6.0053654000000005,50.8702696
Vullingsweg,30,6418HT,Heerlen,,6.005474400000001,50.870332000000005
Vullingsweg,28A,6418HT,Heerlen,,6.005542,50.8703901
Vullingsweg,28,6418HT,Heerlen,,6.005599200000001,50.870451200000005
Vullingsweg,26A,6418HT,Heerlen,,6.005461400000001,50.870658500000005
Vullingsweg,26,6418HT,Heerlen,,6.0053502000000005,50.870624500000005
Vullingsweg,24A,6418HT,Heerlen,,6.0052617,50.8706
Vullingsweg,24,6418HT,Heerlen,,6.0051511,50.870555800000005
Vullingsweg,22A,6418HT,Heerlen,,6.0050483,50.870529700000006
Vullingsweg,22,6418HT,Heerlen,,6.004955900000001,50.870528500000006
Vullingsweg,20A,6418HT,Heerlen,,6.004852400000001,50.87050240000001
Vullingsweg,20,6418HT,Heerlen,,6.0047587,50.8704471
Vullingsweg,18A,6418HT,Heerlen,,6.0045454000000005,50.870245000000004
Vullingsweg,18,6418HT,Heerlen,,6.0046593,50.8702363
Vullingsweg,16A,6418HT,Heerlen,,6.0047894,50.870231700000005
Vullingsweg,16,6418HT,Heerlen,,6.0049066,50.8702283
Vullingsweg,14A,6418HT,Heerlen,,6.004998400000001,50.8702188
Vullingsweg,14,6418HT,Heerlen,,6.0051890000000006,50.870219500000005
Vullingsweg,12A,6418HT,Heerlen,,6.0053511,50.8702631
Vullingsweg,12,6418HT,Heerlen,,6.005426900000001,50.870311900000004
Vullingsweg,10A,6418HT,Heerlen,,6.005499100000001,50.8703671
Vullingsweg,10,6418HT,Heerlen,,6.0055842,50.870420800000005
Vullingsweg,8A,6418HT,Heerlen,,6.005460800000001,50.8706158
Vullingsweg,8,6418HT,Heerlen,,6.0053593,50.8705925
Vullingsweg,6A,6418HT,Heerlen,,6.0052721,50.870570900000004
Vullingsweg,6,6418HT,Heerlen,,6.0051595,50.8705365
Vullingsweg,4A,6418HT,Heerlen,,6.0050476,50.8705116
Vullingsweg,4,6418HT,Heerlen,,6.004945500000001,50.8704855
Vullingsweg,2A,6418HT,Heerlen,,6.004850500000001,50.8704515
Vullingsweg,2,6418HT,Heerlen,,6.0047411,50.870434800000005
Romeinenstraat,32,6418GS,Heerlen,,6.004290500000001,50.870335100000005
Romeinenstraat,30,6418GS,Heerlen,,6.0043597,50.870367200000004
Romeinenstraat,28,6418GS,Heerlen,,6.004255400000001,50.8703334
Romeinenstraat,26,6418GS,Heerlen,,6.0043486,50.87038930000001
Romeinenstraat,24,6418GS,Heerlen,,6.0043061,50.8703359
Romeinenstraat,22,6418GS,Heerlen,,6.004392200000001,50.8703967
Romeinenstraat,20,6418GS,Heerlen,,6.0044130000000004,50.870258400000004
Romeinenstraat,18,6418GS,Heerlen,,6.0042495,50.870345300000004
Romeinenstraat,16,6418GS,Heerlen,,6.0044312,50.8704024
Romeinenstraat,14,6418GS,Heerlen,,6.004430500000001,50.870245700000005
Romeinenstraat,12,6418GS,Heerlen,,6.0042853,50.870347
Romeinenstraat,10,6418GS,Heerlen,,6.0044136,50.8703766
Romeinenstraat,8,6418GS,Heerlen,,6.0044409000000005,50.870265800000006
Romeinenstraat,6,6418GS,Heerlen,,6.0043087,50.870346100000006
Romeinenstraat,4,6418GS,Heerlen,,6.004404500000001,50.8703586
Romeinenstraat,2,6418GS,Heerlen,,6.0043119,50.8703178
Joost van Vondelstraat,3A,6416AN,Heerlen,,5.9953874,50.884714
Joost van Vondelstraat,1H,6416AN,Heerlen,,5.9952622,50.884681400000005
Kerkraderweg,13A,6416CC,Heerlen,,5.994687000000001,50.884871100000005
Joost van Vondelstraat,1G,6416AN,Heerlen,,5.995215600000001,50.884722100000005
Joost van Vondelstraat,1F,6416AN,Heerlen,,5.9954003,50.8847224
Joost van Vondelstraat,1E,6416AN,Heerlen,,5.9952772,50.8846694
Donderdagstraat,23,6416BM,Heerlen,,5.9946459,50.8849378
Kerkraderweg,13,6416CC,Heerlen,,5.994626,50.8848671
Groene Boord,23C,6411GE,Heerlen,,5.9841857,50.887813
Groene Boord,23B,6411GE,Heerlen,,5.984154200000001,50.8878057
Groene Boord,23A,6411GE,Heerlen,,5.984122800000001,50.8877997
Groene Boord,23F,6411GE,Heerlen,,5.984285900000001,50.88783230000001
Gasthuisstraat,23B,6411KD,Heerlen,,5.984089,50.8883054
Gasthuisstraat,23,6411KD,Heerlen,,5.984110500000001,50.888294
Groene Boord,23E,6411GE,Heerlen,,5.9842485000000005,50.88782380000001
Gasthuisstraat,23A,6411KD,Heerlen,,5.9840637,50.888291100000004
Groene Boord,23D,6411GE,Heerlen,,5.9842152,50.8878191
Willemstraat,107D,6412AR,Heerlen,,5.978115900000001,50.891933900000005
Willemstraat,107C,6412AR,Heerlen,,5.978118,50.8919459
Willemstraat,107B,6412AR,Heerlen,,5.9781143000000005,50.891959
Willemstraat,107A,6412AR,Heerlen,,5.9780522000000005,50.8919617
Willemstraat,103,6412AR,Heerlen,,5.9781905,50.89178020000001
Saroleastraat,1B,6411LR,Heerlen,,5.9784806,50.887384700000005
Geleenstraat,41A,6411HR,Heerlen,,5.9767695000000005,50.886679
Honigmannstraat,7,6411LJ,Heerlen,,5.976338800000001,50.887059
Honigmannstraat,40B,6411LM,Heerlen,,5.9759631,50.888119700000004
Geleenstraat,38A,6411HS,Heerlen,,5.9772506000000005,50.887114000000004
Honigmannstraat,38,6411LM,Heerlen,,5.9759361,50.888023200000006
Geleenstraat,62A,6411HT,Heerlen,,5.976188400000001,50.886789
Geleenstraat,48A,6411HS,Heerlen,,5.9769768,50.88703640000001
Geleenstraat,6,6411HS,Heerlen,,5.9789721,50.8873966
Bongerd,6,6411JM,Heerlen,,5.978865600000001,50.887730600000005
Promenade,6A,6411JK,Heerlen,,5.977655,50.887824900000005
Promenade,37,6411JB,Heerlen,,5.976895300000001,50.8873181
Dautzenbergstraat,57,6411LA,Heerlen,,5.9767657000000005,50.887627900000005
Geleenstraat,26,6411HS,Heerlen,,5.9776847,50.8874123
Geleenstraat,24,6411HS,Heerlen,,5.9776202000000005,50.8874726
Geleenstraat,34,6411HS,Heerlen,,5.9774345,50.8870866
Geleenstraat,41,6411HR,Heerlen,,5.97675,50.8866609
Limburgiastraat,34B,6415VT,Heerlen,,5.9909362,50.894583100000006
Limburgiastraat,34A,6415VT,Heerlen,,5.990689000000001,50.8945729
Limburgiastraat,34,6415VT,Heerlen,,5.9907382,50.8947244
Henri Jonasstraat,39,6415JH,Heerlen,,5.985079600000001,50.899362800000006
Henri Jonasstraat,39A,6415JH,Heerlen,,5.985082200000001,50.8993448
Henri Jonasstraat,39B,6415JH,Heerlen,,5.985088,50.899385
Henri Jonasstraat,37B,6415JH,Heerlen,,5.9851903,50.899350500000004
Henri Jonasstraat,37A,6415JH,Heerlen,,5.9851747,50.899332900000005
Henri Jonasstraat,37,6415JH,Heerlen,,5.985195500000001,50.8993714
Henri Jonasstraat,35,6415JH,Heerlen,,5.9853016000000006,50.8993381
Henri Jonasstraat,35A,6415JH,Heerlen,,5.9852964,50.8993246
Henri Jonasstraat,35B,6415JH,Heerlen,,5.9853062,50.89935740000001
Henri Jonasstraat,33B,6415JH,Heerlen,,5.9854129,50.899325700000006
Henri Jonasstraat,33A,6415JH,Heerlen,,5.985433700000001,50.8993503
Henri Jonasstraat,33,6415JH,Heerlen,,5.985410300000001,50.899305600000005
Henri Jonasstraat,31,6415JH,Heerlen,,5.9855242,50.8993133
Henri Jonasstraat,31A,6415JH,Heerlen,,5.9855359,50.899334200000006
Henri Jonasstraat,31B,6415JH,Heerlen,,5.9855229,50.899299400000004
Henri Jonasstraat,29B,6415JH,Heerlen,,5.9856333,50.899301200000004
Henri Jonasstraat,29A,6415JH,Heerlen,,5.985632000000001,50.8992798
Henri Jonasstraat,29,6415JH,Heerlen,,5.9856398,50.899321300000004
Schandelerboord,1,6415PX,Heerlen,,5.9811363,50.8973614
Schandelerboord,1A,6415PX,Heerlen,,5.9811275,50.897350200000005
Meezenbroekerweg,124B,6415SG,Heerlen,,5.9813652,50.897600000000004
Eijmaelstraat,34D,6412AM,Heerlen,,5.9812735,50.8914776
